product_id,merchant_id,product_name,product_category,offering_type,unit_price,is_physical,return_eligible
PROD001856,M000374,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,10469.87,0,0
PROD001857,M000374,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,17769.65,0,0
PROD001858,M000374,Outstation Cab Rental (Full Day),Transportation,car_rental,2366.89,0,0
PROD001859,M000375,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1274.58,1,1
PROD001860,M000375,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,884.19,1,1
PROD001861,M000375,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3119.56,1,1
PROD001862,M000375,Custom Keychains Set,Gifts & Novelties,handicraft_item,283.34,1,1
PROD001863,M000376,Performance Running Shoes,Footwear,footwear,3441.44,1,1
PROD001864,M000376,Urban Casual Sneakers,Footwear,footwear,3255.14,1,1
PROD001865,M000376,Leather Formal Shoes,Footwear,footwear,4591.24,1,1
PROD001866,M000376,Breathable Sports Sandals,Footwear,footwear,1792.33,1,1
PROD001867,M000376,Waterproof Trail Shoes,Footwear,footwear,5281.44,1,1
PROD001868,M000376,Performance Running Shoes,Footwear,footwear,3901.81,1,1
PROD001869,M000377,Starter Developer API License,Software Subscriptions,saas_plan,1811.03,0,0
PROD001870,M000377,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,5821.19,0,0
PROD001871,M000377,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,26089.46,0,0
PROD001872,M000377,Custom Domain & SSL Add-on,Add-on Services,saas_plan,50.0,0,0
PROD001873,M000377,Priority 24/7 Technical Support Pass,Support Services,saas_plan,5112.6,0,0
PROD001874,M000377,Starter Developer API License,Software Subscriptions,saas_plan,1206.89,0,0
PROD001875,M000378,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1200.78,1,1
PROD001876,M000378,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,758.64,1,1
PROD001877,M000378,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3171.83,1,1
PROD001878,M000378,Custom Keychains Set,Gifts & Novelties,handicraft_item,592.77,1,1
PROD001879,M000378,Embroidered Cushion Cover,Home & Living,home_decor,868.13,1,1
PROD001880,M000379,Starter Developer API License,Software Subscriptions,saas_plan,50.0,0,0
PROD001881,M000379,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8475.16,0,0
PROD001882,M000379,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24221.1,0,0
PROD001883,M000379,Custom Domain & SSL Add-on,Add-on Services,saas_plan,3072.58,0,0
PROD001884,M000379,Priority 24/7 Technical Support Pass,Support Services,saas_plan,1883.14,0,0
PROD001885,M000380,Performance Running Shoes,Footwear,footwear,3226.31,1,1
PROD001886,M000380,Urban Casual Sneakers,Footwear,footwear,3079.54,1,1
PROD001887,M000380,Leather Formal Shoes,Footwear,footwear,4721.52,1,1
PROD001888,M000380,Breathable Sports Sandals,Footwear,footwear,1625.04,1,1
PROD001889,M000380,Waterproof Trail Shoes,Footwear,footwear,5313.51,1,1
PROD001890,M000380,Performance Running Shoes,Footwear,footwear,4127.14,1,1
PROD001891,M000381,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1153.44,1,1
PROD001892,M000381,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,877.04,1,1
PROD001893,M000381,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3300.16,1,1
PROD001894,M000381,Custom Keychains Set,Gifts & Novelties,handicraft_item,445.91,1,1
PROD001895,M000381,Embroidered Cushion Cover,Home & Living,home_decor,1077.02,1,1
PROD001896,M000382,Domestic Economy Flight Ticket,Flights,flight_booking,8443.7,0,0
PROD001897,M000382,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,4370.32,0,0
PROD001898,M000382,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,15382.35,0,0
PROD001899,M000382,Outstation Cab Rental (Full Day),Transportation,car_rental,4743.58,0,0
PROD001900,M000383,Domestic Economy Flight Ticket,Flights,flight_booking,8747.16,0,0
PROD001901,M000383,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,9908.82,0,0
PROD001902,M000383,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,15132.94,0,0
PROD001903,M000383,Outstation Cab Rental (Full Day),Transportation,car_rental,7485.35,0,0
PROD001904,M000383,Heritage City Guided Tour,Activities & Tours,tour_package,9145.28,0,0
PROD001905,M000384,Starter Developer API License,Software Subscriptions,saas_plan,602.53,0,0
PROD001906,M000384,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8273.32,0,0
PROD001907,M000384,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24526.04,0,0
PROD001908,M000384,Custom Domain & SSL Add-on,Add-on Services,saas_plan,989.4,0,0
PROD001909,M000384,Priority 24/7 Technical Support Pass,Support Services,saas_plan,3235.26,0,0
PROD001910,M000384,Starter Developer API License,Software Subscriptions,saas_plan,1459.93,0,0
PROD001911,M000385,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14430.58,0,0
PROD001912,M000385,Mains Answer Writing Test Series,Test Series,test_series,7430.6,0,0
PROD001913,M000385,Monthly Current Affairs & Magazine Pass,Study Material,study_material,916.45,0,0
PROD001914,M000385,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,3523.09,0,0
PROD001915,M000385,1-on-1 Personal Mentorship Session,Mentorship,mentorship,5665.89,0,0
PROD001916,M000385,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14259.27,0,0
PROD001917,M000386,Starter Developer API License,Software Subscriptions,saas_plan,1522.51,0,0
PROD001918,M000386,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8125.69,0,0
PROD001919,M000386,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24906.02,0,0
PROD001920,M000386,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1136.75,0,0
PROD001921,M000386,Priority 24/7 Technical Support Pass,Support Services,saas_plan,3329.64,0,0
PROD001922,M000386,Starter Developer API License,Software Subscriptions,saas_plan,2183.22,0,0
PROD001923,M000387,Performance Running Shoes,Footwear,footwear,3510.53,1,1
PROD001924,M000387,Urban Casual Sneakers,Footwear,footwear,2681.89,1,1
PROD001925,M000387,Leather Formal Shoes,Footwear,footwear,4846.12,1,1
PROD001926,M000387,Breathable Sports Sandals,Footwear,footwear,1791.25,1,1
PROD001927,M000387,Waterproof Trail Shoes,Footwear,footwear,4690.9,1,1
PROD001928,M000388,Performance Running Shoes,Footwear,footwear,3639.52,1,1
PROD001929,M000388,Urban Casual Sneakers,Footwear,footwear,2645.19,1,1
PROD001930,M000388,Leather Formal Shoes,Footwear,footwear,4655.65,1,1
PROD001931,M000388,Breathable Sports Sandals,Footwear,footwear,1762.2,1,1
PROD001932,M000388,Waterproof Trail Shoes,Footwear,footwear,5099.76,1,1
PROD001933,M000389,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,13919.93,0,0
PROD001934,M000389,Mains Answer Writing Test Series,Test Series,test_series,4998.43,0,0
PROD001935,M000389,Monthly Current Affairs & Magazine Pass,Study Material,study_material,3016.96,0,0
PROD001936,M000389,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,4662.93,0,0
PROD001937,M000389,1-on-1 Personal Mentorship Session,Mentorship,mentorship,1970.1,0,0
PROD001938,M000389,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,13883.11,0,0
PROD001939,M000390,Starter Developer API License,Software Subscriptions,saas_plan,50.0,0,0
PROD001940,M000390,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,9736.5,0,0
PROD001941,M000390,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,26788.57,0,0
PROD001942,M000390,Custom Domain & SSL Add-on,Add-on Services,saas_plan,50.0,0,0
PROD001943,M000391,Annual All-Gym Access Pass,Memberships,gym_membership,13353.13,0,0
PROD001944,M000391,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,2850.9,0,0
PROD001945,M000391,Personal Training 10-Session Bundle,Personal Training,personal_training,8173.88,0,0
PROD001946,M000391,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,2456.73,0,0
PROD001947,M000391,Nutrition & Meal Plan Consultation,Wellness & Diet,nutrition_plan,50.0,0,0
PROD001948,M000391,Annual All-Gym Access Pass,Memberships,gym_membership,15844.68,0,0
PROD001949,M000392,Slim Fit Denim Jeans,Fashion,fashion_apparel,1370.37,1,1
PROD001950,M000392,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2368.12,1,1
PROD001951,M000392,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1600.87,1,1
PROD001952,M000392,Stainless Steel Water Bottle,Lifestyle,general_item,840.17,1,1
PROD001953,M000393,Slim Fit Denim Jeans,Fashion,fashion_apparel,1470.02,1,1
PROD001954,M000393,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2955.44,1,1
PROD001955,M000393,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1751.47,1,1
PROD001956,M000393,Stainless Steel Water Bottle,Lifestyle,general_item,1286.45,1,1
PROD001957,M000393,Ergonomic Desk Chair Cushion,Home Office,home_decor,1770.18,1,1
PROD001958,M000394,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,13904.57,0,0
PROD001959,M000394,Mains Answer Writing Test Series,Test Series,test_series,6373.15,0,0
PROD001960,M000394,Monthly Current Affairs & Magazine Pass,Study Material,study_material,1299.22,0,0
PROD001961,M000394,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,3549.62,0,0
PROD001962,M000394,1-on-1 Personal Mentorship Session,Mentorship,mentorship,1879.32,0,0
PROD001963,M000394,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14177.17,0,0
PROD001964,M000395,Performance Running Shoes,Footwear,footwear,3548.15,1,1
PROD001965,M000395,Urban Casual Sneakers,Footwear,footwear,2952.96,1,1
PROD001966,M000395,Leather Formal Shoes,Footwear,footwear,4446.13,1,1
PROD001967,M000395,Breathable Sports Sandals,Footwear,footwear,2230.75,1,1
PROD001968,M000395,Waterproof Trail Shoes,Footwear,footwear,5081.26,1,1
PROD001969,M000395,Performance Running Shoes,Footwear,footwear,3896.65,1,1
PROD001970,M000396,Complete Blood Count (CBC) Test,Lab Tests,lab_test,286.51,0,0
PROD001971,M000396,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,3460.88,0,0
PROD001972,M000396,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,737.14,0,0
PROD001973,M000396,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,752.91,0,0
PROD001974,M000396,Home Sample Collection Service Charge,Home Care,home_sample_collection,411.25,0,0
PROD001975,M000396,Complete Blood Count (CBC) Test,Lab Tests,lab_test,50.0,0,0
PROD001976,M000397,Starter Developer API License,Software Subscriptions,saas_plan,1419.4,0,0
PROD001977,M000397,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8282.07,0,0
PROD001978,M000397,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24965.81,0,0
PROD001979,M000397,Custom Domain & SSL Add-on,Add-on Services,saas_plan,362.35,0,0
PROD001980,M000397,Priority 24/7 Technical Support Pass,Support Services,saas_plan,3054.05,0,0
PROD001981,M000397,Starter Developer API License,Software Subscriptions,saas_plan,1595.98,0,0
PROD001982,M000398,Slim Fit Denim Jeans,Fashion,fashion_apparel,1518.9,1,1
PROD001983,M000398,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2534.22,1,1
PROD001984,M000398,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,585.66,1,1
PROD001985,M000398,Stainless Steel Water Bottle,Lifestyle,general_item,979.42,1,1
PROD001986,M000398,Ergonomic Desk Chair Cushion,Home Office,home_decor,1552.41,1,1
PROD001987,M000398,Slim Fit Denim Jeans,Fashion,fashion_apparel,1257.44,1,1
PROD001988,M000399,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14211.86,0,0
PROD001989,M000399,Mains Answer Writing Test Series,Test Series,test_series,6182.25,0,0
PROD001990,M000399,Monthly Current Affairs & Magazine Pass,Study Material,study_material,3274.54,0,0
PROD001991,M000399,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,4397.25,0,0
PROD001992,M000400,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14335.43,0,0
PROD001993,M000400,Mains Answer Writing Test Series,Test Series,test_series,5434.86,0,0
PROD001994,M000400,Monthly Current Affairs & Magazine Pass,Study Material,study_material,1945.77,0,0
PROD001995,M000400,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,4744.17,0,0
